-11.1200658106	0.592151141581	33.5697688669
-20.5427669625	-17.287631134	-33.5566251279
20.3236097791	5.78913608012	22.8747850466
-24.0980315552	31.2602535894	-10.7637969059
1.05805885279	30.296541409	16.4740583707
-3.42233089038	22.0792665878	24.5893768616
-5.07525249726	-13.4510516466	21.0733442936
0.433775960269	37.1897571199	14.2433439848
-14.9406130611	-24.3602142695	-50.1712856717
-16.6549736002	15.5959429356	28.8632079079
-17.6149433187	-7.5720180589	-8.24826826835
-15.4953573657	-7.61428202315	9.79378789104
16.8077454058	-2.18273394013	-2.25635204899
-3.24224110636	4.98630557325	31.2990737642
-9.13262085029	-13.8751418141	17.0715628085
-6.93300649729	-6.52254320668	-29.7483348014
-16.3210024818	14.6674085267	27.5714289633
-14.9946739465	-13.0216011647	-17.0323152288
9.42725610731	13.47692176	24.8157665027
-7.52714499101	-15.8091102113	-49.4772828091
11.4968377937	-16.3386630044	18.6806811373
13.878073099	16.0791866585	27.466256568
-19.9984394124	-24.8389906177	-40.0097584161
17.1153772618	-3.4653888832	17.5286856631
4.1329087761	-13.2819632427	-43.7735568366
2.14973210915	-15.0964551042	24.7084108913
-15.404146142	22.9900714486	19.4866220979
-6.97454170964	25.865162949	20.4368269574
-25.4692316455	-14.2182575581	-40.6270065787
-8.92289917219	37.0219064979	4.49365121692
-5.06530756222	24.2900289329	22.1957146236
24.2585344043	14.6921609045	13.5180665248
-22.7044984811	-6.56646268077	-8.94881406762
22.0889677149	-1.51526263913	23.2419272898
-6.08615068779	-14.666286824	-50.0892462189
1.07719937598	-14.1776710522	22.2371309668
-27.0368350227	-22.1630623306	-43.7348153535
-9.43018163506	30.8973731355	19.076908776
-11.7974274278	-13.3893397458	-25.501443678
-9.47165644867	-18.0568687799	-46.2644874721
21.2375633997	18.5618481062	26.9763790938
-1.36524044217	-1.68857969474	-15.262748313
-5.18938830819	-18.6684157832	6.3622125617
-14.4048928137	14.9318339198	29.5960368141
-20.4508753743	-16.4277695847	-32.008800041
1.37602520068	-4.421097016	-1.0277751843
0.391813345407	-14.0393482136	-40.9411726352
1.67668441061	-2.24591933219	33.1698342097
17.2668558123	-4.96695879417	-6.25856066601
-14.9535648914	-12.6586695936	15.6823763968
-0.405277226314	41.5232191947	13.5111354116
-7.67747871379	-8.35649786893	8.34896348333
-12.2999172415	24.1141730288	19.4957072503
-11.2673455236	-0.368795606241	33.6769795564
-0.2805993483	24.0549030856	21.4020475953
-9.97844035804	16.5908065363	29.1593692274
-19.5961000606	32.5855602822	-3.3505840664
-17.1200497175	19.3451244152	24.5065059665
-7.15789699107	37.445244462	3.18214969799
1.57526633257	-7.8245171291	0.0347869985765
-25.428062711	-14.1464938935	-40.7994190401
15.893716946	-2.02958967578	-33.0640444928
-11.7666636143	-5.92410862093	-35.501228547
-21.0311451223	33.0026639473	-5.2897718931
20.3654657755	21.3695340232	27.2412753181
12.3110836313	-15.2957144366	17.9508668264
4.70185747407	-18.1442247081	-9.72901860612
3.38523686607	-16.8828023568	-33.9546015659
21.2777792182	19.9188611009	26.7420337704
-18.7816231973	34.1122147917	-4.92152400809
-6.15452692322	-4.09404799423	-7.96786578712
2.91746601333	-5.40685399571	-20.9549558928
