12.8361317822	-4.55086766982
-0.244988115949	32.9439524705
2.59127654033	-30.378681807
42.0294912921	16.3345900697
32.2096825811	-18.8052941246
24.8820847424	-13.4963079466
1.84364624238	-4.90493381483
39.4352222115	-14.1956989513
-8.09101162774	46.9479263408
18.9373499736	-2.70563835128
-3.01845133871	13.7495521882
4.75021214275	5.4930326726
-23.7922652564	-11.994297603
14.5702181895	-11.8036413481
1.14447590124	-1.01783892178
-15.5185846395	22.3329583306
17.6077695409	-3.20418206985
-8.78113030899	18.1747878397
16.6878327262	-29.7107874777
-16.2705350312	40.9769032491
-8.67546809372	-15.4380647084
12.8566627412	-30.8405665578
-4.57842598577	36.3103348363
-8.78331349236	-27.529545236
-24.4830502821	33.1536079428
-0.279441556068	-10.8796834512
27.4726140997	-0.357029953676
28.2786587547	-12.488584453
3.4971931203	37.1784080727
43.3940702589	-3.5869142589
26.4229375687	-13.6902374465
1.29369853242	-38.7849639118
0.996404308021	17.0886982131
-3.44420983341	-27.6638812545
-17.6386881404	40.9807845194
-1.35516123607	-8.765881867
0.900806964982	44.4680251213
29.8064998671	-6.97202047288
-10.7268986624	24.692923437
-13.2279392986	38.4488091914
9.02832949629	-37.5574616156
-26.271680346	9.85101827112
-9.23582676255	-2.18334916991
18.8762589725	-4.49118209185
0.484026587732	31.9452963748
-24.085558135	-3.31144185668
-20.9795520715	32.1083886784
6.94427803417	-13.5849518103
-27.3837884596	-11.4261722284
3.37112502694	2.25474533537
41.828297751	-14.7299271241
-4.84283504253	3.39959117021
28.632457031	-2.27655253981
12.0966943211	-4.25754209429
26.8886817485	-17.8572234557
21.0523102479	-7.42259364577
41.3977986962	9.07273234068
23.5932679254	-0.279274474996
44.7971687248	-4.71658751917
-22.0705211425	-3.33901458616
3.5727170544	37.1075949508
-32.75769045	21.6231462592
-4.51267050219	27.9048092997
41.8979493573	10.8146198177
10.0871595138	-39.300076948
-8.83889229379	-16.4556291796
-19.5184105331	2.77943585368
-20.071993561	26.6568866243
9.21814988596	-38.4785326709
43.3878046828	9.51446263328
-13.1567540261	10.0962786093
-24.4785321116	13.4765568199
0.944023151255	-28.6269185772
3.09439301926	7.68724390374
-28.7610654014	-2.014778352
-4.71108597813	1.89593501686
-30.6728514074	-20.4467126889
16.779319422	-14.4402163877
23.7542668244	-4.33841533685
-17.0061465424	7.90143611779
8.99559883447	-21.1760969704
-17.4201363836	42.2009646851
17.3616241338	-15.9072313673
41.2655838113	15.3010348777
-21.5573052986	34.2052349605
47.0375730317	-5.24432593308
-1.25062840506	0.22971836781
32.2497145565	-13.9629826414
-16.2222799136	-18.1190854389
12.9785672176	-4.47600630934
11.6456144452	-4.53212206134
44.0719598424	-3.36972113822
0.293909782452	43.9156054112
15.5530758073	-36.2968763578
13.1938779263	-8.81186770116
16.1074045479	-37.6637638243
-17.9701148677	39.1097128432
-8.09149270487	36.7354480257
-24.5912787224	12.6598223556
11.0457691087	-33.6411473066
-10.5489553319	-11.8512882003
-19.8615668687	31.5925839013
-10.0791047098	6.26561984736
3.30628557516	40.5888963246
-9.11278054025	-25.8985957109
-13.3186495077	1.06493484289
19.0342315048	-7.98863245168
0.734935745939	37.5201802799
-4.60409887837	-20.708951837
-11.2941188957	25.9758198132
7.67669378671	-34.0402103111
-19.1116330339	29.7712567162
6.45245434879	-5.4846111259
-11.9269305079	21.9845936047
-1.36529579356	-24.2969807078
-31.5913281789	9.73461588905
-2.12823409263	38.9702216245
4.71059872972	26.1553409702
46.5609258007	-9.74654430771
-25.1686220908	5.71017911761
-8.33279283268	-27.0930764533
-1.065541783	32.8373405118
-1.51877522045	41.0626294773
25.2680352223	-23.3257458329
-5.98791852019	19.7978254342
-30.4598735125	-12.3261828862
-15.6151842772	36.9484508085
42.4214317104	7.33819135243
-11.0497492945	40.4708654715
-21.9965686355	30.3792793375
-0.007142857582	-30.3864541092
-19.0513041413	6.50896730483
29.9626242864	-2.33297034607
-8.11278813687	36.2748221666
-0.728837940339	-0.719074752897
41.5591489134	15.1626699604
22.0816437438	-9.95711761593
-2.04016837213	31.0645240926
-10.1510671057	15.5482434706
-2.98194831865	-15.3402815827
0.163012693941	-30.2756752557
8.69628597079	-34.7042176806
-17.1742247568	-28.9635114983
-25.0205124834	-19.2510159067
-26.0489179833	31.294742308
-15.5440894148	39.0202023436
-11.0155781521	26.078835234
-10.5390627637	32.2522799278
1.14273116153	7.60427880775
-12.5415543667	29.8516764315
-18.8696698396	28.4441584753
13.3833853264	-10.9988544494
6.28712811306	-20.8257476938
37.168379944	-11.7164995723
13.0505590592	-10.4209023776
-16.8590021756	41.1452470408
40.5442306277	-7.54401298778
-4.70181572544	-1.28925571743
-13.0800375347	18.067944471
0.442562398414	-37.6734738774
16.3927471171	-11.079801313
-22.7684685255	-8.39347963279
0.337037080892	43.7683818315
-4.78613060744	-7.63690387544
28.3279560863	-11.778520577
-13.8479789105	11.9149503118
-13.3259221468	4.05608904298
0.496263284287	-30.0924798086
-10.2812539568	-23.0144195294
-6.92847900294	16.2108464941
37.1772252426	-3.72381497595
-30.9130079098	21.0204146032
9.09521087527	-15.311980779
-3.34616270612	-32.4925201801
-3.31753717063	-32.4683058789
-25.7029759141	-6.94590614815
-24.9620247062	10.0794322936
-16.7624737066	-6.43415063102
40.6139000058	14.3203404268
-28.152326901	32.7581827236
-9.64887584384	37.8348409071
-21.3145594339	11.238696819
22.2961889618	-20.7043394255
-28.8474633226	-9.23079657361
-29.9916570004	13.6260179838
-18.4557340361	-13.3043160662
-7.27377501855	13.1132032748
17.6241093845	-18.0977302164
28.8362081152	-15.6393763292
38.2800883853	2.86345896036
9.42689897045	-24.408140377
-22.0336229884	-8.079268135
-4.2895222413	1.31127701405
29.3287640702	-14.3819706938
-21.7343377875	20.0396956972
22.5699187911	-0.641056613472
43.4416246355	-8.66853716656
-18.4344391294	1.22589874221
-18.6213994416	-28.0869249286
-14.7587990673	30.9908194934
-28.863644437	-1.60193324956
-24.9891530478	-3.00291430449
8.3091540996	-1.48660716942
-14.4337418471	11.303701314
-10.2109406194	4.75520986054
-18.9098498345	3.44420675139
-29.3670884278	-8.08148148132
-5.32847418301	-10.8319711871
-20.7758094518	-4.45985475076
0.697195247687	-1.81113916718
-13.1774545536	26.5320603716
-20.6294758036	-22.2042336153
14.2332626655	-23.1904141758
-31.7428375504	6.0094399946
-5.0909419454	26.5418886443
-29.7878983856	-16.5510667923
-32.3679589623	13.6174063787
2.2569695869	-29.5138652833
2.2746082638	-29.7068428354
41.2662317023	9.75411968135
-29.6591266235	16.3459627653
-24.4386835962	33.2928574469
-12.5383869404	8.09554076899
11.2819298622	-28.7499206525
25.2946436377	-24.2090734173
-18.4665669359	18.3551197392
40.4712048845	10.4002432317
22.3231723705	-11.8729983612
-1.21980666683	8.47367624128
29.4694593167	-13.2104542271
0.0896422684877	4.25026530832
4.14826144628	36.6060795817
17.804304244	-7.87713797763
-29.8375697325	16.5946353006
-27.2889949138	12.5435809501
14.9435784381	-18.036157798
-13.3387583707	39.5731320889
30.1839985787	-15.0186127653
40.223037394	1.5750230047
13.7952226079	-11.8185523531
2.8528959926	-20.8287280253
23.9579398379	-9.15952662483
-29.7695383621	13.2156415973
-2.46012570508	-24.2683670484
-18.520493459	30.9620141514
3.58449762172	9.77892908605
-25.4825447786	33.3564670564
-11.7299007875	-14.1956381818
42.1358944982	6.32437577423
31.0799001551	-18.2082264556
-22.3278827551	-22.5794415024
30.226540386	-19.474925158
-10.7365364152	-14.4797153993
9.6320689866	-13.4023591722
-29.5398536606	-1.6534214756
-13.4741860864	17.4238678698
-1.56235329103	-0.495671555721
-22.4477150418	35.4278891494
-27.5121619594	-11.5469649849
-10.0093871338	4.37387239598
-30.4022756779	-20.0404163611
44.8280673539	10.513693679
2.07922343498	31.9187410381
-23.4215787216	1.47026977273
-23.413766644	1.46421606007
-19.5275651888	-27.676005349
46.7922470978	-9.39377201068
-9.40533929034	24.206820133
-9.02532672367	-10.7660299013
-16.7955660287	39.5421712466
16.6641652181	-29.0273588835
-24.9592149594	-26.4391680443
-11.6951103881	-11.6837724909
-2.53852916042	-6.73841191016
22.7131577215	-19.1637519048
-5.04022046018	44.135648426
29.3984241436	-17.535184552
42.4083987543	3.96523108052
-21.6217517419	-3.83180587517
10.8739519973	-26.761897071
-24.8336669608	-12.4781501574
-17.5493275641	-26.7256061667
11.3030628638	-29.0966770961
46.0689179051	-9.41580480563
-25.5909185505	5.13566431929
-8.13426618735	41.8245103382
-19.5251018335	10.3037342383
27.956584333	-13.0533948753
-1.71827278129	-29.4205415087
7.40344191238	-2.66998451193
-12.3791045936	7.92952689099
-8.95608621641	-7.99345732274
1.20350295117	2.73425463752
-0.551424157853	5.6991704325
-25.6565552046	-17.3531320193
-28.1590622187	-15.0597989334
0.0813973037816	41.8324677327
-5.68290144106	13.4089193906
-14.0285072371	36.4083221418
-22.050478336	7.11166652676
-3.95906489103	-20.9594126259
21.1168447535	-7.52161233017
50.700844598	-10.2395466724
-10.8588635042	30.9470367225
13.921818114	-36.8802580814
15.9326152187	-20.1809221786
18.478575383	-19.2008624571
-2.7478200815	-2.5096663754
-2.97895553348	-24.1472391902
-8.49561657069	24.1318175876
-15.2472761701	6.4407010585
-25.4770814224	-2.28747069894
36.9130069732	-7.40641927507
-24.6910834169	-16.8266217972
43.3191129848	4.01158795009
2.75084335099	-23.3104828388
42.830809302	-9.43684664333
15.4524872956	-11.1474310506
-6.10720664773	43.8735993242
35.1382193263	-6.22696097287
-9.0790528736	29.2220740432
-7.0709777172	42.470906804
44.0004096347	9.73270847829
-23.940586398	22.8982100505
22.9820589907	-11.2507045105
44.5069425985	-10.1908756985
16.307922548	-35.7827378875
-4.07514326637	40.3517505782
-4.25833059462	39.3616510855
39.7307688696	-9.99145168504
2.80256309868	28.2503039283
-6.92899741824	43.1580890456
3.18820467181	-35.4192657494
7.7382819188	-2.42288445747
-19.7367742514	39.0001426441
-6.1648215027	39.0269734725
33.386866029	-20.3438200863
-9.20636482232	36.1904218204
22.7926289641	-19.0200581202
-10.3692942289	-10.306254112
3.16693831982	-9.60617021016
28.320427344	-25.425276162
-4.60433427666	26.0974022059
-9.09409569175	15.6701052384
24.0382224568	-14.9632691834
-21.304746854	-7.86671102368
-1.95142280367	44.760083263
